tokenId,avgRatio
55705,0.5233822424166666
83435,0.5233822424166666
81083,0.5227594538333333
13061,0.5227453993333333
67863,0.5220453110833333
76129,0.5220312566666666
32920,0.5220172021666667
65960,0.5220172021666667
75994,0.521927605
20171,0.5216781381666666
52882,0.52119062375
30018,0.52119062375
32642,0.5211194730833334
45839,0.5211194730833334
42665,0.5211054185833334
46519,0.5211054185833334
2902,0.5211054185833334
15142,0.5211054185833334
80682,0.5210553495833333
83623,0.5208910879166667
86382,0.5208910879166667
34822,0.5208770334166667
28171,0.52085155975
79953,0.5208401404999999
42364,0.5208375052499999
47536,0.520826086
39246,0.52081993725
52934,0.52081993725
29655,0.5205774976666667
22528,0.5205467535
20364,0.52054411825
32793,0.5205160093333333
63831,0.52028762425
79040,0.52028762425
19575,0.5202489744166666
22669,0.5202173519166667
36761,0.5202032974166667
25073,0.5201787020833334
27758,0.5201470795833333
94167,0.5201330250833333
4815,0.5200645094999999
10904,0.5200548470833334
50104,0.520032887
51886,0.5200188325
3568,0.5200188325
39424,0.5200082916666667
78385,0.5200082916666667
66086,0.5199995075833334
67127,0.5199678850833334
28742,0.5199380193333333
84768,0.5199380193333333
14042,0.5199380193333333
81036,0.51992923525
74701,0.51992923525
74327,0.51991166725
53406,0.5197456488333333
980,0.5197149046666667
42981,0.5197043638333333
64160,0.519698215
82790,0.5196867956666666
3831,0.5195822655833333
67800,0.5195682111666667
1926,0.5195401021666667
89620,0.5195260476666667
76478,0.5195146285
36896,0.5195146285
52423,0.51948915475
86755,0.51947510025
2654,0.5194329368333334
26125,0.5194188824166667
52114,0.5194153688333333
54679,0.5193855030833333
57349,0.5193855030833333
55455,0.51931523075
17619,0.5193064466666667
81169,0.5193064466666667
90237,0.5193064466666667
44031,0.5192528639999999
89780,0.5192467151666667
60046,0.5192467151666667
37029,0.5192440799166667
67744,0.51923617425
49524,0.5192142141666667
37366,0.5191413066666667
91297,0.5191413066666667
78803,0.51913603625
12215,0.5190798184166666
47522,0.5190710343333333
52895,0.5190675207500001
55736,0.5190675207500001
47211,0.51905346625
14108,0.5190411685833333
59625,0.5190411685833333
11032,0.5190358981666666
40860,0.5189770450833333
65632,0.5189559633333333
38211,0.5188733934166666
83890,0.5188733934166666
8233,0.5188690013333334
75158,0.5188690013333334
